Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
d_DXCCSR_MAL001_123,1,-0.327580890378,-0.508407885078,-0.146753895678,-3.550613381760,0.000384334549,Gee,Cardiac and circulatory congenital anomalies,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD002_123,1,-0.243923107135,-0.351164017622,-0.136682196649,-4.458004905147,0.000008272601,Gee,Depressive disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD005_123,1,-0.179529917969,-0.288730665274,-0.070329170665,-3.222250598578,0.001271878400,Gee,Anxiety and fear-related disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD019_123,1,-0.320826569230,-0.494123311420,-0.147529827041,-3.628507455072,0.000285064520,Gee,Cannabis-related disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MBD024_123,1,-0.074725270423,-0.146005029293,-0.003445511553,-2.054704464309,0.039907558495,Gee,Tobacco-related disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS010_123,1,-0.435951275520,-0.673005501951,-0.198897049090,-3.604444484712,0.000312821303,Gee,"Musculoskeletal pain, not low back pain",v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS011_123,1,-0.503118954688,-0.676132493398,-0.330105415979,-5.699525242265,0.000000012014,Gee,Spondylopathies/spondyloarthropathy (including infective),v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS026_123,1,-0.378189454637,-0.625827954844,-0.130550954429,-2.993224841042,0.002760463010,Gee,Muscle disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_MUS038_123,1,-0.168675845517,-0.409334223328,0.071982532294,-1.373725632503,0.169526876129,Gee,Low back pain,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS008_123,1,-0.214527625175,-0.301959873774,-0.127095376576,-4.809054162152,0.000001516461,Gee,Paralysis (other than cerebral palsy),v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS009_123,1,-0.128703219315,-0.209470482675,-0.047935955955,-3.123216809120,0.001788859206,Gee,Epilepsy; convulsions,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS010_123,1,-0.784440268346,-0.908381633991,-0.660498902701,-12.40485503757,0.000000000000,Gee,Headache; including migraine,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS011_123,1,-0.558536130274,-0.687218725064,-0.429853535485,-8.507061123473,0.000000000000,Gee,Neurocognitive disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS013_123,1,1.502767750060,1.387349391682,1.618186108438,25.519083000569,0.000000000000,Gee,Coma; stupor; and brain damage,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS016_123,1,-0.403093868392,-0.518876823163,-0.287310913620,-6.823538628769,0.000000000009,Gee,Sleep wake disorders,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS019_123,1,-0.089415234975,-0.242634132100,0.063803662151,-1.143792596783,0.252709660806,Gee,Nervous system pain and pain syndromes,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_NVS020_123,1,0.865057087474,0.794688765333,0.935425409615,24.094374918126,0.000000000000,Gee,Other nervous system disorders (neither hereditary nor degenerative),v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP002_123,1,-0.174648778239,-0.321383454907,-0.027914101571,-2.332818138593,0.019657692261,Gee,Pneumonia (except that caused by tuberculosis),v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP011_123,1,-0.259592064256,-0.409840624705,-0.109343503807,-3.386329260624,0.000708343393,Gee,"Pleurisy, pleural effusion and pulmonary collapse",v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_RSP012_123,1,1.581911418714,1.516080345915,1.647742491513,47.097658834720,0.000000000000,Gee,Respiratory failure; insufficiency; arrest,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM003_123,1,1.155825770221,1.021167685463,1.290483854979,16.823177651061,0.000000000000,Gee,Shock,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM005_123,1,-1.067393991294,-1.228395465081,-0.906392517508,-12.99400391220,0.000000000000,Gee,Dysphagia,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM006_123,1,-0.388770607474,-0.654697962501,-0.122843252448,-2.865355423180,0.004165414303,Gee,Abdominal pain and other digestive/abdomen signs and symptoms,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM007_123,1,-0.552612122571,-0.789925458802,-0.315298786339,-4.564007547404,0.000005018627,Gee,Malaise and fatigue,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM010_123,1,0.278992124722,0.217777002302,0.340207247142,8.932670471056,0.000000000000,Gee,Nervous system signs and symptoms,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM011_123,1,-0.848983284153,-1.081773069718,-0.616193498589,-7.147979694988,0.000000000001,Gee,Genitourinary signs and symptoms,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM012_123,1,0.272969746399,0.160164044678,0.385775448119,4.742764449422,0.000002108214,Gee,Circulatory signs and symptoms,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM013_123,1,0.243833392124,0.047911512114,0.439755272133,2.439261336039,0.014717320635,Gee,Respiratory signs and symptoms,v2023,"HCUP 2019, 2020, 2021"
d_DXCCSR_SYM017_123,1,0.149659143587,0.068833878275,0.230484408900,3.629144058532,0.000284362527,Gee,Abnormal findings without diagnosis,v2023,"HCUP 2019, 2020, 2021"
DNR,1,1.476738432303,1.360041587278,1.593435277327,24.802334127275,0.000000000000,Gee,Do not resuscitate flag,v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q2,1,0.869182293362,0.106604522542,1.631760064183,2.233957054841,0.025485898892,Gee,"COVID, Quarter 2, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q3,1,0.355845482022,-0.151080171648,0.862771135692,1.375831591428,0.168873778331,Gee,"COVID, Quarter 3, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q4,1,0.647633120122,0.220601626576,1.074664613668,2.972468330368,0.002954156852,Gee,"COVID, Quarter 4, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q5,1,0.545849924851,-0.071630601532,1.163330451235,1.732599082822,0.083166952401,Gee,"COVID, Quarter 1, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q6,1,-0.266991073147,-1.015581111516,0.481598965222,-0.699038005771,0.484528279642,Gee,"COVID, Quarter 2, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q7,1,0.815350074900,-0.148564183227,1.779264333026,1.657882709093,0.097341142827,Gee,"COVID, Quarter 3, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q8,1,0.342915314626,-0.329436281018,1.015266910270,0.999628275992,0.317490433953,Gee,"COVID, Quarter 4, 2021",v2023,"HCUP 2019, 2020, 2021"
YEAR_2019,1,-0.065229458592,-0.192151551396,0.061692634211,-1.007290273491,0.313795302513,Gee,Discharge YEAR is 2019 or before 2019,v2023,"HCUP 2019, 2020, 2021"
Q1,1,-0.137224363813,-0.280068554566,0.005619826939,-1.882854384623,0.059720104466,Gee,"Quarter 1, 2020",v2023,"HCUP 2019, 2020, 2021"
Q2,1,0.052685195334,-0.088632491986,0.194002882653,0.730701777891,0.464961329378,Gee,"Quarter 2, 2020",v2023,"HCUP 2019, 2020, 2021"
Q3,1,-0.093149127929,-0.247432702260,0.061134446402,-1.183333590269,0.236676965342,Gee,"Quarter 3, 2020",v2023,"HCUP 2019, 2020, 2021"
Q4,1,-0.045616682055,-0.192312288896,0.101078924786,-0.609473288584,0.542210772713,Gee,"Quarter 4, 2020",v2023,"HCUP 2019, 2020, 2021"
Q5,1,-0.072768581227,-0.231168908734,0.085631746281,-0.900400906079,0.367906938796,Gee,"Quarter 1, 2021",v2023,"HCUP 2019, 2020, 2021"
Q6,1,-0.014152338292,-0.164456995526,0.136152318941,-0.184545667847,0.853585404564,Gee,"Quarter 2, 2021",v2023,"HCUP 2019, 2020, 2021"
Q7,1,-0.034080705655,-0.192434979211,0.124273567900,-0.421819722023,0.673156609242,Gee,"Quarter 3, 2021",v2023,"HCUP 2019, 2020, 2021"
