Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Q4,1,0.115712334967,0.045810127997,0.185614541938,3.244418437291,0.001176907172,Gee,"Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
Q5,1,0.029612068645,-0.040539379858,0.099763517148,0.827332710744,0.408048508312,Gee,"Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
Q6,1,-0.012394916873,-0.080773426027,0.055983592281,-0.355281081180,0.722379027207,Gee,"Quarter 2, 2021",v2025,"HCUP 2020, 2021, 2022"
Q7,1,0.004780681169,-0.068872974068,0.078434336407,0.127216536417,0.898769017553,Gee,"Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
Q8,1,0.090908010674,0.022060883815,0.159755137533,2.588000908035,0.009653472620,Gee,"Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
Q9,1,0.156796820882,0.091302045364,0.222291596401,4.692223454290,0.000002702517,Gee,"Quarter 1, 2022",v2025,"HCUP 2020, 2021, 2022"
Q10,1,-0.021006857659,-0.092507445386,0.050493730068,-0.575837007053,0.564725357089,Gee,"Quarter 2, 2022",v2025,"HCUP 2020, 2021, 2022"
Q11,1,-0.055975152534,-0.125358352535,0.013408047468,-1.581208174204,0.113830446966,Gee,"Quarter 3, 2022",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q2,1,0.938407675249,0.637665826638,1.239149523860,6.115694422975,0.000000000961,Gee,"COVID, Quarter 2, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q3,1,0.890921145107,0.582901187770,1.198941102443,5.669026684414,0.000000014361,Gee,"COVID, Quarter 3, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q4,1,0.674913050558,0.448682005765,0.901144095352,5.847143008155,0.000000005001,Gee,"COVID, Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q5,1,0.328817451058,0.090358835019,0.567276067098,2.702650767113,0.006878897960,Gee,"COVID, Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q7,1,0.520505004249,0.171816819696,0.869193188802,2.925740266793,0.003436377059,Gee,"COVID, Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q8,1,0.621064401536,0.336149675527,0.905979127545,4.272379585787,0.000019339799,Gee,"COVID, Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
DNR,1,0.608693805896,0.566127168862,0.651260442930,28.027065802990,0.000000000000,Gee,Do not resuscitate flag,v2025,"HCUP 2020, 2021, 2022"
TRNSFER,1,0.142488585231,0.078009518846,0.206967651616,4.331211832284,0.000014829093,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD001,1,-0.172762524452,-0.237326186404,-0.108198862499,-5.244565062818,0.000000156651,Gee,Nutritional anemia,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD003,1,0.081149123847,0.039512619603,0.122785628092,3.819949897401,0.000133478785,Gee,Aplastic anemia,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD004,1,-0.216615706606,-0.287186234748,-0.146045178464,-6.016094743968,0.000000001787,Gee,Acute posthemorrhagic anemia,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD006,1,0.144333631540,0.088709869285,0.199957393795,5.085753068643,0.000000366170,Gee,Coagulation and hemorrhagic disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_BLD007,1,-0.295258660893,-0.365398076983,-0.225119244804,-8.250658099814,0.000000000000,Gee,Diseases of white blood cells,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR001,1,0.106642007164,0.037386652072,0.175897362256,3.018026447222,0.002544266994,Gee,Chronic rheumatic heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR005,1,0.134566407714,0.076836570785,0.192296244644,4.568613505194,0.000004909612,Gee,Myocarditis and cardiomyopathy,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR007,1,-0.218833980547,-0.266918717032,-0.170749244063,-8.919810148095,0.000000000000,Gee,Essential hypertension,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR009,1,0.566714802099,0.473811303290,0.659618300907,11.955853287191,0.000000000000,Gee,Acute myocardial infarction,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR011,1,0.255002388325,0.214772981114,0.295231795536,12.423635637169,0.000000000000,Gee,Coronary atherosclerosis and other heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR014,1,0.272754072248,0.212980120927,0.332528023568,8.943497065738,0.000000000000,Gee,Pulmonary heart disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR017,1,0.294836919588,0.258915642680,0.330758196496,16.087115866822,0.000000000000,Gee,Cardiac dysrhythmias,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR019,1,0.568168639317,0.521705752970,0.614631525664,23.967302889512,0.000000000000,Gee,Heart failure,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR026,1,0.196929899647,0.137896305595,0.255963493699,6.538234999703,0.000000000062,Gee,Peripheral and visceral vascular disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR031,1,0.229046950120,0.157559630151,0.300534270088,6.279767841388,0.000000000339,Gee,Hypotension,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_CIR032,1,0.196757264122,0.114254690789,0.279259837456,4.674243914986,0.000002950385,Gee,Other specified and unspecified circulatory disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_DIG004,1,-0.092331749569,-0.132474390616,-0.052189108521,-4.508096604048,0.000006541179,Gee,Esophageal disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_DIG019,1,0.436995387929,0.343922433276,0.530068342582,9.202407132595,0.000000000000,Gee,Other specified and unspecified liver disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_DIG025,1,-0.328796362392,-0.400410402644,-0.257182322140,-8.998640856854,0.000000000000,Gee,Other specified and unspecified gastrointestinal disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END001,1,-0.077073278697,-0.116014003060,-0.038132554335,-3.879251166727,0.000104778523,Gee,Thyroid disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END007,1,-0.440610331702,-0.523593590726,-0.357627072678,-10.40668192007,0.000000000000,Gee,Nutritional deficiencies,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END008,1,0.488994154158,0.442674187890,0.535314120426,20.691097339197,0.000000000000,Gee,Malnutrition,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END009,1,-0.105342860932,-0.180096150453,-0.030589571411,-2.761995020920,0.005744935454,Gee,Obesity,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END010,1,-0.253269822506,-0.288246317937,-0.218293327074,-14.19238046455,0.000000000000,Gee,Disorders of lipid metabolism,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_END011,1,0.261056172585,0.225296976935,0.296815368235,14.308506858271,0.000000000000,Gee,Fluid and electrolyte disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_FAC009,1,-0.295807928380,-0.335853264922,-0.255762591838,-14.47791268672,0.000000000000,Gee,"Implant, device or graft related encounter",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_FAC022,1,-0.232196713930,-0.289794874153,-0.174598553707,-7.901245367351,0.000000000000,Gee,Acquired absence of limb or organ,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_FAC026,1,-0.216116875445,-0.260397674881,-0.171836076009,-9.565800476061,0.000000000000,Gee,Personal history of nicotine dependence,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_FAC027,1,-0.170682417545,-0.220035995314,-0.121328839776,-6.778260185090,0.000000000012,Gee,Personal history of malignant neoplasm,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_GEN002,1,0.250210643546,0.205949350494,0.294471936599,11.079745214867,0.000000000000,Gee,Acute and unspecified renal failure,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_GEN003,1,0.257488784296,0.215515023249,0.299462545343,12.023433951442,0.000000000000,Gee,Chronic kidney disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_GEN004,1,-0.162953575495,-0.215642735945,-0.110264415045,-6.061647906211,0.000000001347,Gee,Urinary tract infections,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_GEN006,1,0.096437609920,0.014449066204,0.178426153636,2.305373819705,0.021145646441,Gee,Other specified and unspecified diseases of kidney and ureters,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_GEN012,1,-0.342138507168,-0.403924135107,-0.280352879229,-10.85331935830,0.000000000000,Gee,Hyperplasia of prostate,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_INJ002,1,0.360550899006,0.269471155849,0.451630642163,7.758769976149,0.000000000000,Gee,"Fracture of the spine and back, initial encounter",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_INJ003,1,0.121464760947,0.029093864730,0.213835657164,2.577289672372,0.009957846233,Gee,"Fracture of torso, initial encounter",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_INJ004,1,0.247056020523,0.178154040944,0.315958000102,7.027677656677,0.000000000002,Gee,"Fracture of the upper limb, initial encounter",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MBD002,1,-0.126795607187,-0.180690965972,-0.072900248403,-4.611061677468,0.000004006176,Gee,Depressive disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MBD005,1,-0.067715514930,-0.123929106664,-0.011501923196,-2.360994314076,0.018226010059,Gee,Anxiety and fear-related disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MBD024,1,-0.285975858621,-0.358335170909,-0.213616546333,-7.746098817450,0.000000000000,Gee,Tobacco-related disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MUS006,1,-0.268225998612,-0.323240420310,-0.213211576914,-9.555917898767,0.000000000000,Gee,Osteoarthritis,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MUS011,1,-0.274793771582,-0.359793428622,-0.189794114542,-6.336330218655,0.000000000235,Gee,Spondylopathies/spondyloarthropathy (including infective),v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MUS013,1,-0.156431713865,-0.204716864600,-0.108146563130,-6.349789128749,0.000000000216,Gee,Osteoporosis,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_MUS028,1,-0.275089515316,-0.365495690204,-0.184683340427,-5.963813237400,0.000000002464,Gee,Other specified bone disease and musculoskeletal deformities,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_NVS006,1,-0.138424383486,-0.232119706465,-0.044729060508,-2.895628059015,0.003784006023,Gee,Other nervous system disorders (often hereditary or degenerative),v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_NVS011,1,0.083502088965,0.045315122737,0.121689055194,4.285783951165,0.000018209589,Gee,Neurocognitive disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_NVS015,1,-0.146118260971,-0.222510052803,-0.069726469138,-3.748917548801,0.000177599457,Gee,Polyneuropathies,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_NVS016,1,-0.131525515864,-0.194126016309,-0.068925015420,-4.117942705104,0.000038226970,Gee,Sleep wake disorders,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_NVS019,1,-0.167995974106,-0.238576234306,-0.097415713906,-4.665129568258,0.000003084226,Gee,Nervous system pain and pain syndromes,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_NVS020,1,0.394232947101,0.336841309424,0.451624584779,13.463326873243,0.000000000000,Gee,Other nervous system disorders (neither hereditary nor degenerative),v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_RSP002,1,0.497003204718,0.423488521912,0.570517887523,13.250528251959,0.000000000000,Gee,Pneumonia (except that caused by tuberculosis),v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_RSP008,1,0.305053912900,0.263268911354,0.346838914445,14.308834761498,0.000000000000,Gee,Chronic obstructive pulmonary disease and bronchiectasis,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_RSP011,1,0.473851481014,0.398276035192,0.549426926835,12.288803945677,0.000000000000,Gee,"Pleurisy, pleural effusion and pulmonary collapse",v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_RSP012,1,0.474300864576,0.416922178081,0.531679551071,16.201357493330,0.000000000000,Gee,Respiratory failure; insufficiency; arrest,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_RSP016,1,0.423172066677,0.336837696230,0.509506437124,9.606857682051,0.000000000000,Gee,Other specified and unspecified lower respiratory disease,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_SKN003,1,0.127365764008,0.038561214385,0.216170313632,2.811030644021,0.004938308231,Gee,Pressure ulcer of skin,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_SYM005,1,0.328411399986,0.252009578251,0.404813221721,8.424858222845,0.000000000000,Gee,Dysphagia,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_SYM011,1,-0.433639920907,-0.525127318426,-0.342152523389,-9.290007698179,0.000000000000,Gee,Genitourinary signs and symptoms,v2025,"HCUP 2020, 2021, 2022"
d_DXCCSR_SYM016,1,0.319836697441,0.273627211775,0.366046183106,13.565794963749,0.000000000000,Gee,Other general signs and symptoms,v2025,"HCUP 2020, 2021, 2022"
