VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
FAGECAT11,1,-0.012108159666,0.022101469475,0.300133158576,0.583798954354,"Female,Age 70-74",v2023,"HCUP 2019, 2020"
FAGECAT12,1,-0.051192615347,0.023268937401,4.840180219826,0.027803989174,"Female,Age 75-79",v2023,"HCUP 2019, 2020"
FAGECAT13,1,-0.000185722499,0.025229289739,0.000054189980,0.994126518124,"Female,Age 80-84",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.133424198138,0.020813256272,41.095014637924,0.000000000145,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.143283491972,0.027084827975,27.985956272254,0.000000122199,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE1,1,-0.155163855490,0.067649141298,5.260857619621,0.021810268839,"Year >=2020, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,-0.081696138347,0.040865101675,3.996666309113,0.045590352318,"Year >=2020, Age 25-29",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,-0.127304678798,0.030764930923,17.122881153182,0.000035037641,"Year >=2020, Age 30-34",v2023,"HCUP 2019, 2020"
YEAR2020_AGE4,1,-0.134123125529,0.026268758102,26.069232673296,0.000000329391,"Year >=2020, Age 35-39",v2023,"HCUP 2019, 2020"
YEAR2020_AGE5,1,-0.124155009148,0.023626108673,27.614939622334,0.000000148031,"Year >=2020, Age 40-44",v2023,"HCUP 2019, 2020"
YEAR2020_AGE6,1,-0.111246396938,0.021837579651,25.951526202810,0.000000350099,"Year >=2020, Age 45-49",v2023,"HCUP 2019, 2020"
YEAR2020_AGE7,1,-0.107410065296,0.020853649083,26.529302937101,0.000000259571,"Year >=2020, Age 50-54",v2023,"HCUP 2019, 2020"
YEAR2020_AGE8,1,-0.065475815420,0.020232321060,10.472983404386,0.001211329412,"Year >=2020, Age 55-59",v2023,"HCUP 2019, 2020"
YEAR2020_AGE9,1,-0.065335883833,0.020177598430,10.484907218093,0.001203536618,"Year >=2020, Age 60-64",v2023,"HCUP 2019, 2020"
YEAR2020_AGE10,1,-0.055233467816,0.020464691300,7.284407392619,0.006955567221,"Year >=2020, Age 65-69",v2023,"HCUP 2019, 2020"
YEAR2020_AGE11,1,-0.074995521433,0.021029912635,12.717323565273,0.000362283881,"Year >=2020, Age 70-74",v2023,"HCUP 2019, 2020"
YEAR2020_AGE12,1,-0.072993211161,0.022059144181,10.949331914324,0.000936373710,"Year >=2020, Age 75-79",v2023,"HCUP 2019, 2020"
YEAR2020_AGE13,1,-0.050679156139,0.024087366220,4.426700283235,0.035380845871,"Year >=2020, Age 80-84",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE1,1,0.372333366875,0.083343819567,19.958004457462,0.000007916185,"Year >=2020, Female, Age 18-24",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,0.266942861538,0.053971207565,24.463148571803,0.000000757448,"Year >=2020, Female, Age 25-29",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.223152933300,0.044129757104,25.570671074671,0.000000426473,"Year >=2020, Female, Age 30-34",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE4,1,0.260413784698,0.039281010147,43.950380940795,0.000000000034,"Year >=2020, Female, Age 35-39",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE5,1,0.132574219827,0.035966833416,13.586692715135,0.000227794613,"Year >=2020, Female, Age 40-44",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE6,1,0.201936236830,0.033560519059,36.205219028395,0.000000001776,"Year >=2020, Female, Age 45-49",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE7,1,0.168076606763,0.032215340761,27.220060387299,0.000000181565,"Year >=2020, Female, Age 50-54",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE8,1,0.145472455860,0.031198936014,21.741123070040,0.000003120303,"Year >=2020, Female, Age 55-59",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE9,1,0.139375209984,0.031078067200,20.112361505978,0.000007302318,"Year >=2020, Female, Age 60-64",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE10,1,0.113548726238,0.031435895364,13.047066155460,0.000303759867,"Year >=2020, Female, Age 65-69",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE11,1,0.110496167140,0.032263200411,11.729500968479,0.000615170860,"Year >=2020, Female, Age 70-74",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE12,1,0.126955744717,0.034001090081,13.941805931269,0.000188557766,"Year >=2020, Female, Age 75-79",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE13,1,0.077845936826,0.036907763052,4.448734126176,0.034927127904,"Year >=2020, Female, Age 80-84",v2023,"HCUP 2019, 2020"
POVCAT2,1,0.030296728097,0.009713510044,9.728347410920,0.001814475578,"County decile 2, 6.8 < percent in poverty <= 8.5",v2023,"HCUP 2019, 2020"
POVCAT3,1,0.143254569607,0.009426021240,230.97242835633,0.000000000000,"County decile 3, 8.5 < percent in poverty <= 9.6",v2023,"HCUP 2019, 2020"
POVCAT4,1,0.287227476557,0.009088535412,998.76693925851,0.000000000000,"County decile 4, 9.6 < percent in poverty <= 11.0",v2023,"HCUP 2019, 2020"
POVCAT5,1,0.276150900583,0.009136370207,913.57782575860,0.000000000000,"County decile 5, 11.0 < percent in poverty <= 12.2",v2023,"HCUP 2019, 2020"
POVCAT6,1,0.416423532808,0.008847419701,2215.3240850060,0.000000000000,"County decile 6, 12.2 < percent in poverty <= 13.3",v2023,"HCUP 2019, 2020"
POVCAT7,1,0.462899297424,0.008983211833,2655.2765590039,0.000000000000,"County decile 7, 13.3 < percent in poverty <= 14.0",v2023,"HCUP 2019, 2020"
POVCAT8,1,0.548558169348,0.009035719809,3685.6989905436,0.000000000000,"County decile 8, 14.0 < percent in poverty <= 15.4",v2023,"HCUP 2019, 2020"
POVCAT9,1,0.552590721382,0.008879274588,3873.0419729263,0.000000000000,"County decile 9, 15.4 < percent in poverty <= 18.0",v2023,"HCUP 2019, 2020"
POVCAT10,1,0.758797333642,0.008537051577,7900.1580856545,0.000000000000,"County decile 10, 18.0 < percent in poverty <= 47.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV2,1,0.148477909987,0.014172348886,109.75896961759,0.000000000000,"Year >=2020, County decile 2, 6.7 < percent in poverty <= 8.1",v2023,"HCUP 2019, 2020"
YEAR2020_POV3,1,0.121650337030,0.013872638869,76.896836074695,0.000000000000,"Year >=2020, County decile 3, 8.1 < percent in poverty <= 9.3",v2023,"HCUP 2019, 2020"
YEAR2020_POV4,1,0.043145921061,0.013392544048,10.378947669825,0.001274603220,"Year >=2020, County decile 4, 9.3 < percent in poverty <= 10.5",v2023,"HCUP 2019, 2020"
YEAR2020_POV5,1,0.151901362352,0.013455711414,127.44124615933,0.000000000000,"Year >=2020, County decile 5, 10.5 < percent in poverty <= 11.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV6,1,0.106248643058,0.012976157608,67.043173082337,0.000000000000,"Year >=2020, County decile 6, 11.6 < percent in poverty <= 12.9",v2023,"HCUP 2019, 2020"
YEAR2020_POV7,1,0.024455021473,0.013561410460,3.251819082403,0.071344237885,"Year >=2020, County decile 7, 12.9 < percent in poverty <= 13.7",v2023,"HCUP 2019, 2020"
YEAR2020_POV8,1,0.117025923892,0.013114522729,79.626784197424,0.000000000000,"Year >=2020, County decile 8, 13.7 < percent in poverty <= 15.2",v2023,"HCUP 2019, 2020"
YEAR2020_POV9,1,0.132363760032,0.013016066624,103.41384013310,0.000000000000,"Year >=2020, County decile 9, 15.2 < percent in poverty <= 17.6",v2023,"HCUP 2019, 2020"
YEAR2020_POV10,1,0.119329858763,0.012611954807,89.522755545490,0.000000000000,"Year >=2020, County decile 10, 17.6 < percent in poverty <= 43.9",v2023,"HCUP 2019, 2020"
