Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
CMR_HTN_CX,1,-0.250595993506,-0.294003314652,-0.207188672361,-11.31512171186,0.000000000000,Gee,"Hypertension, complicated",v2025,"HCUP 2020, 2021, 2022"
CMR_HTN_UNCX,1,-0.321200243522,-0.362946023478,-0.279454463566,-15.08034847566,0.000000000000,Gee,"Hypertension, uncomplicated",v2025,"HCUP 2020, 2021, 2022"
CMR_LIVER_SEV,1,0.762430420156,0.669431916485,0.855428923826,16.068389331502,0.000000000000,Gee,"Liver disease, moderate to severe",v2025,"HCUP 2020, 2021, 2022"
CMR_LUNG_CHRONIC,1,-0.058950266185,-0.091274833748,-0.026625698621,-3.574383427533,0.000351054173,Gee,Chronic pulmonary disease,v2025,"HCUP 2020, 2021, 2022"
CMR_NEURO_MOVT,1,-0.072486298736,-0.151098496332,0.006125898859,-1.807232709949,0.070726002825,Gee,Neurological disorders affecting movement,v2025,"HCUP 2020, 2021, 2022"
CMR_NEURO_OTH,1,0.302447104744,0.267305497364,0.337588712123,16.868478044444,0.000000000000,Gee,Other neurological disorders,v2025,"HCUP 2020, 2021, 2022"
CMR_OBESE,1,-0.127654828592,-0.165959631759,-0.089350025425,-6.531788334773,0.000000000065,Gee,Obesity,v2025,"HCUP 2020, 2021, 2022"
CMR_PARALYSIS,1,-0.266232938848,-0.316605494435,-0.215860383261,-10.35895371119,0.000000000000,Gee,Paralysis,v2025,"HCUP 2020, 2021, 2022"
CMR_PERIVASC,1,0.130579578328,0.091877992348,0.169281164309,6.612940120070,0.000000000038,Gee,Peripheral vascular disease,v2025,"HCUP 2020, 2021, 2022"
CMR_PSYCHOSES,1,-0.283922737519,-0.359830409930,-0.208015065108,-7.330989375010,0.000000000000,Gee,Psychoses,v2025,"HCUP 2020, 2021, 2022"
CMR_PULMCIRC,1,0.107848471052,0.051102784140,0.164594157963,3.725025293594,0.000195295639,Gee,Pulmonary circulation disease,v2025,"HCUP 2020, 2021, 2022"
CMR_RENLFL_MOD,1,0.144786734022,0.098608165709,0.190965302334,6.145205329890,0.000000000799,Gee,"Renal failure, moderate",v2025,"HCUP 2020, 2021, 2022"
CMR_RENLFL_SEV,1,0.448947397586,0.396453001554,0.501441793618,16.762184094554,0.000000000000,Gee,"Renal failure, severe",v2025,"HCUP 2020, 2021, 2022"
CMR_THYROID_HYPO,1,-0.124796443470,-0.168192546566,-0.081400340373,-5.636370944540,0.000000017367,Gee,Hypothyroidism,v2025,"HCUP 2020, 2021, 2022"
CMR_THYROID_OTH,1,-0.312825495026,-0.444514037752,-0.181136952300,-4.655884946438,0.000003225921,Gee,Other thyroid disorders,v2025,"HCUP 2020, 2021, 2022"
CMR_WGHTLOSS,1,0.175313904676,0.135325569882,0.215302239471,8.592729377763,0.000000000000,Gee,Weight loss,v2025,"HCUP 2020, 2021, 2022"
MDC_3,1,-0.889443951872,-1.084738162439,-0.694149741305,-8.926419819992,0.000000000000,Gee,"Diseases and disorders of the ear, nose, mouth and throat",v2025,"HCUP 2020, 2021, 2022"
MDC_9,1,-0.207252718566,-0.402915164949,-0.011590272184,-2.076064526423,0.037887983491,Gee,"Diseases and disorders of the skin, subcutaneous tissue and breast",v2025,"HCUP 2020, 2021, 2022"
MDC_10,1,-0.319929373461,-0.556268942095,-0.083589804828,-2.653174215421,0.007973870329,Gee,"Endocrine, nutritional and metabolic diseases and disorders",v2025,"HCUP 2020, 2021, 2022"
MDC_12,1,-0.817410468870,-1.298024585558,-0.336796352181,-3.333433255374,0.000857812502,Gee,Diseases and disorders of the male reproductive system,v2025,"HCUP 2020, 2021, 2022"
MDC_13,1,-0.845958019866,-1.214646854118,-0.477269185615,-4.497145281705,0.000006887193,Gee,Diseases and disorders of the female reproductive system,v2025,"HCUP 2020, 2021, 2022"
MDC_22,1,0.560814961447,0.173499080882,0.948130842013,2.837934568610,0.004540648964,Gee,Burns,v2025,"HCUP 2020, 2021, 2022"
MDRG_101,1,1.499393351066,1.394905537685,1.603881164447,28.125356169846,0.000000000000,Gee,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE,v2025,"HCUP 2020, 2021, 2022"
MDRG_102,1,1.680532573993,1.612883512328,1.748181635657,48.689268392572,0.000000000000,Gee,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX,v2025,"HCUP 2020, 2021, 2022"
MDRG_103,1,1.272021179256,1.192788328908,1.351254029603,31.465682327126,0.000000000000,Gee,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_104,1,0.885045079627,0.715168829226,1.054921330028,10.211294849465,0.000000000000,Gee,SPINAL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_107,1,0.278079682253,0.019317531822,0.536841832685,2.106282395394,0.035179829593,Gee,EXTRACRANIAL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_501,1,1.274740296138,1.172063715500,1.377416876777,24.333154206490,0.000000000000,Gee,OTHER HEART ASSIST SYSTEM IMPLANT,v2025,"HCUP 2020, 2021, 2022"
MDRG_507,1,-0.208017556148,-0.391905762365,-0.024129349931,-2.217145550488,0.026613146969,Gee,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION,v2025,"HCUP 2020, 2021, 2022"
MDRG_508,1,-0.568366349382,-0.743427876552,-0.393304822213,-6.363348891245,0.000000000197,Gee,CORONARY BYPASS W/O CARDIAC CATH,v2025,"HCUP 2020, 2021, 2022"
MDRG_509,1,0.356445818834,0.216743802597,0.496147835071,5.000793733506,0.000000570948,Gee,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE,v2025,"HCUP 2020, 2021, 2022"
MDRG_510,1,-0.701099846431,-1.017104098914,-0.385095593947,-4.348455559606,0.000013709959,Gee,PERMANENT CARDIAC PACEMAKER IMPLANT AND PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_513,1,0.704124507250,0.542561973239,0.865687041261,8.541947446460,0.000000000000,Gee,PERC CARDIOVASC PROC W/O INTRALUMINAL DEVICE,v2025,"HCUP 2020, 2021, 2022"
MDRG_514,1,0.271309107536,0.163468091626,0.379150123447,4.930926094847,0.000000818407,Gee,OTHER VASCULAR PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_517,1,0.204091999414,-0.149602010541,0.557786009370,1.130957712390,0.258072890501,Gee,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT,v2025,"HCUP 2020, 2021, 2022"
MDRG_519,1,0.210346580583,-0.015795014904,0.436488176070,1.823068955206,0.068292947824,Gee,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_536,1,0.978866996978,0.652173860800,1.305560133156,5.872618207335,0.000000004290,Gee,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_541,1,0.422554140124,0.255616564753,0.589491715494,4.961081376212,0.000000701018,Gee,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON,v2025,"HCUP 2020, 2021, 2022"
MDRG_542,1,0.510973394896,0.435340763640,0.586606026153,13.241499527656,0.000000000000,Gee,OTHER MAJOR CARDIOVASCULAR PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_543,1,-0.742299652961,-1.013623025154,-0.470976280769,-5.362164614805,0.000000082231,Gee,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_544,1,-1.699996782087,-1.946093587323,-1.453899976852,-13.53911304755,0.000000000000,Gee,CARDIAC DEFIBRILLATOR IMPLANT OR CAROTID SINUS NEUROSTIMULATOR,v2025,"HCUP 2020, 2021, 2022"
MDRG_601,1,-0.323071162695,-0.464697038266,-0.181445287123,-4.470989787506,0.000007785842,Gee,"STOMACH, ESOPHAGEAL & DUODENAL PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_602,1,-0.224331935908,-0.313706668754,-0.134957203061,-4.919539348065,0.000000867481,Gee,MAJOR SMALL & LARGE BOWEL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_604,1,-0.821580151354,-1.087767177267,-0.555393125440,-6.049383892918,0.000000001454,Gee,PERITONEAL ADHESIOLYSIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_609,1,-0.736952429341,-1.142095652179,-0.331809206504,-3.565159524851,0.000363634944,Gee,INGUINAL & FEMORAL HERNIA PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_610,1,-0.948217294129,-1.296685696768,-0.599748891490,-5.333257569231,0.000000096466,Gee,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL,v2025,"HCUP 2020, 2021, 2022"
MDRG_611,1,0.170279607750,0.011541797546,0.329017417954,2.102472612302,0.035511896315,Gee,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_622,1,-0.886238881695,-1.301289045452,-0.471188717939,-4.185027356935,0.000028513176,Gee,APPENDIX PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_705,1,-1.040587324398,-1.265267347842,-0.815907300954,-9.077414392811,0.000000000000,Gee,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_801,1,-0.878272401749,-1.163602867392,-0.592941936107,-6.032942441563,0.000000001610,Gee,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION,v2025,"HCUP 2020, 2021, 2022"
MDRG_803,1,-0.908158945692,-1.226420277173,-0.589897614211,-5.592758685176,0.000000022349,Gee,SPINAL FUSION EXCEPT CERVICAL,v2025,"HCUP 2020, 2021, 2022"
MDRG_807,1,-0.572807945878,-0.734062046486,-0.411553845270,-6.962197796811,0.000000000003,Gee,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY,v2025,"HCUP 2020, 2021, 2022"
MDRG_812,1,-1.024845616213,-1.544605940070,-0.505085292356,-3.864589899021,0.000111276001,Gee,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,v2025,"HCUP 2020, 2021, 2022"
MDRG_816,1,-0.303877004253,-0.490541426080,-0.117212582427,-3.190688285636,0.001419343239,Gee,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR",v2025,"HCUP 2020, 2021, 2022"
MDRG_826,1,-0.647711654838,-0.975849624407,-0.319573685269,-3.868773606164,0.000109384146,Gee,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_841,1,-0.213759567846,-0.325693842733,-0.101825292959,-3.742920162315,0.000181894034,Gee,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_1002,1,-0.315406539455,-0.813092186088,0.182279107177,-1.242120326362,0.214192170032,Gee,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS",v2025,"HCUP 2020, 2021, 2022"
MDRG_1101,1,-1.799213908224,-2.919713785501,-0.678714030947,-3.147161844561,0.001648636796,Gee,KIDNEY TRANSPLANT,v2025,"HCUP 2020, 2021, 2022"
MDRG_1103,1,-0.900471132952,-1.314854724863,-0.486087541041,-4.259075465716,0.000020527416,Gee,KIDNEY & URETER PROCEDURES FOR NEOPLASM,v2025,"HCUP 2020, 2021, 2022"
MDRG_1104,1,-0.859124522477,-1.274259828984,-0.443989215970,-4.056154935265,0.000049887174,Gee,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM,v2025,"HCUP 2020, 2021, 2022"
MDRG_1107,1,-0.785836952491,-1.323556840033,-0.248117064949,-2.864339148108,0.004178803301,Gee,TRANSURETHRAL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1109,1,-0.906105334388,-1.305373230015,-0.506837438760,-4.447975509798,0.000008668341,Gee,OTHER KIDNEY & URINARY TRACT PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1707,1,0.666601217838,0.293583388882,1.039619046793,3.502552096964,0.000460823656,Gee,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROC OR ACUTE LEUKEMIA W ANY O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_1801,1,0.074566591504,0.021127642220,0.128005540787,2.734856050824,0.006240756110,Gee,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_2210,1,0.771447336459,0.219139323949,1.323755348968,2.737619156670,0.006188569641,Gee,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W SKIN GRAFT,v2025,"HCUP 2020, 2021, 2022"
MDRG_2406,1,2.637874118266,2.483458193157,2.792290043375,33.481898087309,0.000000000000,Gee,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_2407,1,0.282257224127,0.135806109321,0.428708338933,3.777465227199,0.000158432617,Gee,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",v2025,"HCUP 2020, 2021, 2022"
MDRG_2408,1,0.692237959291,0.587430633640,0.797045284941,12.945292330607,0.000000000000,Gee,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_7701,1,0.378196360760,0.167734465656,0.588658255864,3.522021151652,0.000428269972,Gee,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM,v2025,"HCUP 2020, 2021, 2022"
MDRG_7702,1,-2.091565330695,-3.005838137058,-1.177292524333,-4.483774089034,0.000007333430,Gee,LIVER TRANSPLANT,v2025,"HCUP 2020, 2021, 2022"
COVIDDX,1,0.216702471259,0.091362310341,0.342042632176,3.388610928191,0.000702476085,Gee,COVID-19 Diagnosis,v2025,"HCUP 2020, 2021, 2022"
Q2,1,-0.044750152156,-0.102731726660,0.013231422349,-1.512699288987,0.130356060281,Gee,"Quarter 2, 2020",v2025,"HCUP 2020, 2021, 2022"
Q3,1,0.010908940779,-0.043650855374,0.065468736932,0.391884364388,0.695143656272,Gee,"Quarter 3, 2020",v2025,"HCUP 2020, 2021, 2022"
Q4,1,0.007978839199,-0.045938872565,0.061896550963,0.290038967843,0.771786426236,Gee,"Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
Q5,1,0.006464713670,-0.049236253102,0.062165680442,0.227475512507,0.820054008355,Gee,"Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
Q6,1,-0.022425905322,-0.076558722311,0.031706911666,-0.811965258750,0.416811566523,Gee,"Quarter 2, 2021",v2025,"HCUP 2020, 2021, 2022"
Q7,1,0.027929935092,-0.025941341657,0.081801211841,1.016156849705,0.309554700821,Gee,"Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
Q8,1,0.090994159961,0.038615272947,0.143373046975,3.404907711766,0.000661864175,Gee,"Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
Q9,1,0.060736698258,0.006214016165,0.115259380351,2.183343455543,0.029010526642,Gee,"Quarter 1, 2022",v2025,"HCUP 2020, 2021, 2022"
Q10,1,-0.006602217993,-0.060928279138,0.047723843153,-0.238193404981,0.811731092002,Gee,"Quarter 2, 2022",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q4,1,0.455530080662,0.029427784376,0.881632376947,2.095324432076,0.036142162019,Gee,"COVID, Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q7,1,0.396892424202,-0.115026753824,0.908811602229,1.519565764604,0.128620147726,Gee,"COVID, Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q8,1,0.338971227833,-0.072222528035,0.750164983701,1.615713733164,0.106156220385,Gee,"COVID, Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q10,1,-0.581461053132,-1.052743752658,-0.110178353606,-2.418172200462,0.015598692947,Gee,"COVID, Quarter 2, 2022",v2025,"HCUP 2020, 2021, 2022"
DNR,1,0.794015983444,0.737832809266,0.850199157622,27.699444779885,0.000000000000,Gee,Do not resuscitate flag,v2025,"HCUP 2020, 2021, 2022"
ODC903,1,0.361785550459,0.279938964421,0.443632136498,8.663606918146,0.000000000000,Gee,Ventilator Dependence flag,v2025,"HCUP 2020, 2021, 2022"
TRNSFER,1,0.183408997863,0.138115069992,0.228702925735,7.936494959567,0.000000000000,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_SHOCK_ANY,1,0.183179651329,0.116370518772,0.249988783885,5.373898830396,0.000000077052,Gee,PSI04 SHOCK Regression variable: Any Triggering Complication POA,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_SHOCK_SEVERE,1,1.805914231587,1.740503346796,1.871325116377,54.112199588947,0.000000000000,Gee,PSI04 SHOCK Regression variable: Triggering Complication Severe,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_DVT_PE_SEVERE,1,0.320766441586,0.247643040018,0.393889843154,8.597667223839,0.000000000000,Gee,PSI04 DVT PE Regression variable: Triggering Complication Severe,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_PNEUMONIA_ANY,1,-0.184810315830,-0.220431654636,-0.149188977025,-10.16866785880,0.000000000000,Gee,PSI04 PNEUMONIA Regression variable: Any Triggering Complication POA,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_SEPSIS_SEVERE,1,1.507435366934,1.458999680883,1.555871052986,60.998806233349,0.000000000000,Gee,PSI04 SEPSIS Regression variable: Triggering Complication Severe,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_GIHEMORRHAGE_ANY,1,0.283533463917,0.213164809498,0.353902118336,7.897200568617,0.000000000000,Gee,PSI04 GIHEMORRHAGE Regression variable: Any Triggering Complication POA,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_PNEUMONIA_SEVERE,1,0.408626235108,0.375380271539,0.441872198678,24.089923045115,0.000000000000,Gee,PSI04 PNEUMONIA Regression variable: Triggering Complication Severe,v2025,"HCUP 2020, 2021, 2022"
RegVarPS04_GIHEMORRHAGE_SEVERE,1,0.159663462972,-0.014773172219,0.334100098163,1.793973133738,0.072817457114,Gee,PSI04 GIHEMORRHAGE Regression variable: Triggering Complication Severe,v2025,"HCUP 2020, 2021, 2022"
PS04_PNEUMONIA_NonWt_1,1,0.047219695214,0.018710740452,0.075728649975,3.246309896465,0.001169115000,Gee,"PS04_PNEUMONIA Comorbidty count using non-weighted method, category 1, count > 2 and count <= 5",v2025,"HCUP 2020, 2021, 2022"
