Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
MDRG_519,1,1.227598229001,0.862725183211,1.592471274792,6.594206790794,0.000000000043,Gee,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_601,1,1.178849472521,1.080129523624,1.277569421418,23.404616140397,0.000000000000,Gee,"STOMACH, ESOPHAGEAL & DUODENAL PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_602,1,1.518806660123,1.446349327102,1.591263993145,41.083576074118,0.000000000000,Gee,MAJOR SMALL & LARGE BOWEL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_702,1,2.647828745677,2.481918791783,2.813738699571,31.279913332201,0.000000000000,Gee,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_703,1,1.821399448390,1.368702203316,2.274096693464,7.885794223738,0.000000000000,Gee,CHOLECYSTECTOMY W C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_704,1,1.600687950382,1.427599194485,1.773776706278,18.125329499223,0.000000000000,Gee,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E.,v2025,"HCUP 2020, 2021, 2022"
MDRG_706,1,0.908243262969,0.585557129996,1.230929395943,5.516580673044,0.000000034566,Gee,HEPATOBILIARY DIAGNOSTIC PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1102,1,1.136088519217,0.939563398563,1.332613639871,11.330320386032,0.000000000000,Gee,MAJOR BLADDER PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1307,1,0.353207545329,-0.312145806473,1.018560897130,1.040460780783,0.298125875964,Gee,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_1801,1,0.685431547221,0.606667497064,0.764195597378,17.056273055255,0.000000000000,Gee,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_1802,1,1.231219346205,1.023316985460,1.439121706950,11.607110025012,0.000000000000,Gee,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC,v2025,"HCUP 2020, 2021, 2022"
MEDICDR,1,-3.160794072798,-3.296777664495,-3.024810481101,-45.55727987411,0.000000000000,Gee,Medical DRGs flag,v2025,"HCUP 2020, 2021, 2022"
TRNSFER,1,0.271516566412,0.190830936108,0.352202196716,6.595507643281,0.000000000042,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021, 2022"
HPPS15_3,1,-1.227218494610,-1.319452394980,-1.134984594240,-26.07830787760,0.000000000000,Gee,1 major ther PR/no diag PR,v2025,"HCUP 2020, 2021, 2022"
HPPS15_4,1,-1.125972029022,-1.268531802140,-0.983412255905,-15.48027593077,0.000000000000,Gee,1 major ther PR/minor diag PR,v2025,"HCUP 2020, 2021, 2022"
HPPS15_6,1,-0.613699517448,-0.693935510247,-0.533463524650,-14.99113938237,0.000000000000,Gee,2 major therapeutic PR,v2025,"HCUP 2020, 2021, 2022"
HPPS15_7,1,0.094610559341,0.019440554471,0.169780564210,2.466852159795,0.013630662207,Gee,3+ major therapeutic PR,v2025,"HCUP 2020, 2021, 2022"
