Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30_MALE,1,0.149791188225,-0.188558748288,0.488141124738,0.867697322919,0.385560051795,Gee,Age < 30 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_40_44_MALE,1,-0.101691505387,-0.406007833895,0.202624823121,-0.654949042890,0.512500562871,Gee,40 <= Age <= 44 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_50_54_MALE,1,-0.159209323626,-0.373204508319,0.054785861067,-1.458184868776,0.144789593354,Gee,50 <= Age <= 54 MALE,v2023,"HCUP 2019, 2020, 2021"
Age_85_89_MALE,1,-0.025531845165,-0.363816235680,0.312752545350,-0.147927301365,0.882400141863,Gee,85 <= Age <= 89 MALE,v2023,"HCUP 2019, 2020, 2021"
CMR_AIDS,1,0.192900515691,-0.163877141110,0.549678172492,1.059702187473,0.289280107325,Gee,Acquired immune deficiency syndrome,v2023,"HCUP 2019, 2020, 2021"
CMR_ALCOHOL,1,0.368474011667,0.256238303378,0.480709719956,6.434634779924,0.000000000124,Gee,Alcohol abuse,v2023,"HCUP 2019, 2020, 2021"
CMR_ANEMDEF,1,-0.319016762283,-0.408293138202,-0.229740386365,-7.003659793624,0.000000000002,Gee,Anemias due to other nutritional deficiencies,v2023,"HCUP 2019, 2020, 2021"
CMR_AUTOIMMUNE,1,0.068094345738,-0.095608292915,0.231796984391,0.815273756707,0.414915627129,Gee,Autoimmune conditions,v2023,"HCUP 2019, 2020, 2021"
CMR_BLDLOSS,1,-0.563345024236,-0.873569317611,-0.253120730861,-3.559153754082,0.000372051682,Gee,Chronic blood loss anemia  (iron deficiency),v2023,"HCUP 2019, 2020, 2021"
CMR_CANCER_METS,1,-0.394228531965,-0.504005095086,-0.284451968844,-7.038603708858,0.000000000002,Gee,Metastatic cancer,v2023,"HCUP 2019, 2020, 2021"
CMR_CANCER_SOLID,1,-0.433496155223,-0.580535828154,-0.286456482291,-5.778283062889,0.000000007547,Gee,"Solid tumor without metastasis, malignant",v2023,"HCUP 2019, 2020, 2021"
CMR_CBVD,1,0.015560161120,-0.156177494339,0.187297816578,0.177581062854,0.859051997801,Gee,Cerebrovascular disease,v2023,"HCUP 2019, 2020, 2021"
CMR_DEMENTIA,1,-0.106480077431,-0.282360172205,0.069400017343,-1.186587470875,0.235390380353,Gee,Dementia,v2023,"HCUP 2019, 2020, 2021"
CMR_DEPRESS,1,0.049336422282,-0.040540613205,0.139213457768,1.075887853610,0.281977414804,Gee,Depression,v2023,"HCUP 2019, 2020, 2021"
CMR_DIAB_CX,1,-0.415258318933,-0.516034067741,-0.314482570125,-8.076261987821,0.000000000000,Gee,Diabetes with chronic complications,v2023,"HCUP 2019, 2020, 2021"
CMR_DIAB_UNCX,1,-0.640503727952,-0.764744190383,-0.516263265521,-10.10431073891,0.000000000000,Gee,Diabetes without chronic complications,v2023,"HCUP 2019, 2020, 2021"
CMR_DRUG_ABUSE,1,0.191054208501,0.045484104125,0.336624312876,2.572364493126,0.010100648801,Gee,Drug abuse,v2023,"HCUP 2019, 2020, 2021"
CMR_HF,1,0.128361877162,0.023274601130,0.233449153194,2.394054406251,0.016663276848,Gee,Heart failure,v2023,"HCUP 2019, 2020, 2021"
CMR_HTN_CX,1,-0.081829770945,-0.199015757464,0.035356215574,-1.368622722566,0.171117237459,Gee,"Hypertension, complicated",v2023,"HCUP 2019, 2020, 2021"
CMR_HTN_UNCX,1,-0.348230629928,-0.423908567404,-0.272552692452,-9.018738032967,0.000000000000,Gee,"Hypertension, uncomplicated",v2023,"HCUP 2019, 2020, 2021"
CMR_LIVER_SEV,1,0.197249720287,-0.024880420885,0.419379861459,1.740431738276,0.081783236580,Gee,"Liver disease, moderate to severe",v2023,"HCUP 2019, 2020, 2021"
CMR_LUNG_CHRONIC,1,0.372783197194,0.303704935181,0.441861459207,10.577012496361,0.000000000000,Gee,Chronic pulmonary disease,v2023,"HCUP 2019, 2020, 2021"
CMR_NEURO_MOVT,1,-0.297521913242,-0.511267858384,-0.083775968100,-2.728155774741,0.006368952382,Gee,Neurological disorders affecting movement,v2023,"HCUP 2019, 2020, 2021"
CMR_NEURO_SEIZ,1,0.026953758540,-0.144085402381,0.197992919461,0.308867254154,0.757422507078,Gee,Seizures and epilepsy,v2023,"HCUP 2019, 2020, 2021"
CMR_OBESE,1,0.533867297812,0.461236363946,0.606498231679,14.406543059979,0.000000000000,Gee,Obesity,v2023,"HCUP 2019, 2020, 2021"
CMR_PSYCHOSES,1,0.239730255896,0.106407589858,0.373052921934,3.524251963477,0.000424680208,Gee,Psychoses,v2023,"HCUP 2019, 2020, 2021"
CMR_PULMCIRC,1,0.129858540117,-0.051747397694,0.311464477928,1.401485352199,0.161068984745,Gee,Pulmonary circulation disease,v2023,"HCUP 2019, 2020, 2021"
CMR_RENLFL_MOD,1,-0.308108121152,-0.438441615211,-0.177774627094,-4.633350967572,0.000003597938,Gee,"Renal failure, moderate",v2023,"HCUP 2019, 2020, 2021"
CMR_RENLFL_SEV,1,-0.300817719709,-0.459343778730,-0.142291660688,-3.719211214748,0.000199845889,Gee,"Renal failure, severe",v2023,"HCUP 2019, 2020, 2021"
CMR_THYROID_HYPO,1,-0.165063351806,-0.263610024852,-0.066516678760,-3.282893422055,0.001027475032,Gee,Hypothyroidism,v2023,"HCUP 2019, 2020, 2021"
CMR_THYROID_OTH,1,-0.420955576186,-0.789545896616,-0.052365255755,-2.238414094683,0.025194063736,Gee,Other thyroid disorders,v2023,"HCUP 2019, 2020, 2021"
CMR_ULCER_PEPTIC,1,-0.133046885252,-0.290864074962,0.024770304457,-1.652336502948,0.098465971900,Gee,Peptic ulcer disease x bleeding,v2023,"HCUP 2019, 2020, 2021"
CMR_VALVE,1,-0.313991593814,-0.463582244555,-0.164400943073,-4.113975119931,0.000038890337,Gee,Valvular disease,v2023,"HCUP 2019, 2020, 2021"
CMR_WGHTLOSS,1,0.502178778199,0.422728934671,0.581628621727,12.388348111987,0.000000000000,Gee,Weight loss,v2023,"HCUP 2019, 2020, 2021"
PS14_OPEN_NonWt_1,1,0.423131078572,0.330729739986,0.515532417158,8.975212777602,0.000000000000,Gee,"PS14_OPEN Comorbidty count using non-weighted method, category 1, count > 1 and count <= 3",v2023,"HCUP 2019, 2020, 2021"
PS14_OPEN_NonWt_2,1,0.569600817684,0.424811061060,0.714390574308,7.710470093003,0.000000000000,Gee,"PS14_OPEN Comorbidty count using non-weighted method, category 2, count >= 4",v2023,"HCUP 2019, 2020, 2021"
MDC_4,1,0.877305023459,0.611096214918,1.143513832001,6.459163612413,0.000000000105,Gee,Diseases and disorders of the respiratory system,v2023,"HCUP 2019, 2020, 2021"
MDC_6,1,1.986046351018,1.785586185518,2.186506516517,19.418218626743,0.000000000000,Gee,Diseases and disorders of the digestive system,v2023,"HCUP 2019, 2020, 2021"
MDC_8,1,-2.805206052767,-3.137102247373,-2.473309858162,-16.56573025542,0.000000000000,Gee,Diseases and disorders of the musculoskeletal system and connective tissue,v2023,"HCUP 2019, 2020, 2021"
MDC_9,1,-0.499036514929,-0.983507822141,-0.014565207717,-2.018888593962,0.043498800000,Gee,"Diseases and disorders of the skin, subcutaneous tissue and breast",v2023,"HCUP 2019, 2020, 2021"
MDC_11,1,-0.129709508545,-0.437491503940,0.178072486850,-0.825993622123,0.408807709761,Gee,Diseases and disorders of the kidney and urinary tract,v2023,"HCUP 2019, 2020, 2021"
MDC_12,1,-1.135392959883,-2.272415939862,0.001630020095,-1.957154207837,0.050329340776,Gee,Diseases and disorders of the male reproductive system,v2023,"HCUP 2019, 2020, 2021"
MDC_13,1,-0.667459434950,-1.090620762617,-0.244298107283,-3.091483952127,0.001991587473,Gee,Diseases and disorders of the female reproductive system,v2023,"HCUP 2019, 2020, 2021"
MDC_18,1,1.560020591198,1.338404540470,1.781636641926,13.796763203035,0.000000000000,Gee,"Infectious and parasitic diseases, systemic or unspecified sites",v2023,"HCUP 2019, 2020, 2021"
MDC_20,1,1.475203268023,0.585465083210,2.364941452836,3.249658522644,0.001155436602,Gee,Alcohol or drug use or induced organic mental disorders,v2023,"HCUP 2019, 2020, 2021"
MDC_21,1,0.306165659265,0.065930449020,0.546400869510,2.497858931049,0.012494590435,Gee,"Injuries, poisonings and toxic effects of drugs",v2023,"HCUP 2019, 2020, 2021"
MDRG_401,1,-1.996038250731,-2.992672930046,-0.999403571416,-3.925373222900,0.000086595368,Gee,MAJOR CHEST PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_402,1,0.624244841214,0.078482114573,1.170007567856,2.241811957082,0.024973528121,Gee,OTHER RESP SYSTEM O.R. PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_503,1,-0.103904308539,-0.650586303258,0.442777686180,-0.372517669400,0.709507458840,Gee,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC,v2023,"HCUP 2019, 2020, 2021"
MDRG_507,1,0.761434615081,-0.122710924909,1.645580155071,1.687939773081,0.091422790745,Gee,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION,v2023,"HCUP 2019, 2020, 2021"
MDRG_508,1,0.673914929531,-0.337661967055,1.685491826117,1.305732658567,0.191643487740,Gee,CORONARY BYPASS W/O CARDIAC CATH,v2023,"HCUP 2019, 2020, 2021"
MDRG_514,1,-0.586342434131,-1.163065548506,-0.009619319755,-1.992654750362,0.046299265489,Gee,OTHER VASCULAR PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_519,1,0.642991184552,0.162804914687,1.123177454418,2.624480630093,0.008678122853,Gee,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_541,1,0.116025511877,-0.207167622741,0.439218646495,0.703622076735,0.481668159164,Gee,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON,v2023,"HCUP 2019, 2020, 2021"
MDRG_542,1,-0.697705163354,-0.997243336632,-0.398166990077,-4.565284541332,0.000004988173,Gee,OTHER MAJOR CARDIOVASCULAR PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_601,1,-1.612039775727,-1.819385690547,-1.404693860906,-15.23801375498,0.000000000000,Gee,"STOMACH, ESOPHAGEAL & DUODENAL PROC",v2023,"HCUP 2019, 2020, 2021"
MDRG_602,1,-1.454317127881,-1.632353591696,-1.276280664067,-16.01025504369,0.000000000000,Gee,MAJOR SMALL & LARGE BOWEL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_603,1,-2.740020219498,-3.617924999901,-1.862115439096,-6.117224859699,0.000000000952,Gee,RECTAL RESECTION,v2023,"HCUP 2019, 2020, 2021"
MDRG_604,1,-1.912909820738,-2.159812318832,-1.666007322644,-15.18508068271,0.000000000000,Gee,PERITONEAL ADHESIOLYSIS,v2023,"HCUP 2019, 2020, 2021"
MDRG_605,1,-1.941160942636,-2.436138975915,-1.446182909357,-7.686412891012,0.000000000000,Gee,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG,v2023,"HCUP 2019, 2020, 2021"
MDRG_606,1,-2.530851600316,-3.246081364280,-1.815621836353,-6.935362923583,0.000000000004,Gee,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG,v2023,"HCUP 2019, 2020, 2021"
MDRG_607,1,-2.500378332713,-2.930767846104,-2.069988819322,-11.38654945663,0.000000000000,Gee,MINOR SMALL & LARGE BOWEL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_609,1,-4.210493785064,-4.962504882658,-3.458482687471,-10.97379573554,0.000000000000,Gee,INGUINAL & FEMORAL HERNIA PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_610,1,1.299165858620,0.993181613296,1.605150103943,8.321730062103,0.000000000000,Gee,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL,v2023,"HCUP 2019, 2020, 2021"
MDRG_611,1,-3.242671493079,-3.766275104557,-2.719067881600,-12.13803572168,0.000000000000,Gee,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_704,1,-1.318231994524,-1.745057367687,-0.891406621361,-6.053265328135,0.000000001419,Gee,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E.,v2023,"HCUP 2019, 2020, 2021"
MDRG_705,1,-0.144862075448,-0.953386147212,0.663661996316,-0.351163880606,0.725465405805,Gee,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E.,v2023,"HCUP 2019, 2020, 2021"
MDRG_706,1,-0.369103097653,-1.070054132091,0.331847936786,-1.032067494645,0.302040500025,Gee,HEPATOBILIARY DIAGNOSTIC PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_707,1,-0.250356243562,-1.242631219816,0.741918732693,-0.494509316901,0.620946528087,Gee,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_803,1,-0.581564395047,-1.278132529599,0.115003739504,-1.636372972643,0.101761552148,Gee,SPINAL FUSION EXCEPT CERVICAL,v2023,"HCUP 2019, 2020, 2021"
MDRG_805,1,4.409597362851,3.828024014143,4.991170711560,14.860811687294,0.000000000000,Gee,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS",v2023,"HCUP 2019, 2020, 2021"
MDRG_811,1,3.728953237003,2.791836523125,4.666069950881,7.799043530357,0.000000000000,Gee,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT,v2023,"HCUP 2019, 2020, 2021"
MDRG_816,1,4.195102276960,3.004761293821,5.385443260098,6.907473984997,0.000000000005,Gee,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR",v2023,"HCUP 2019, 2020, 2021"
MDRG_819,1,3.582828843928,2.745668976011,4.419988711845,8.388141579626,0.000000000000,Gee,SOFT TISSUE PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_913,1,1.209009079244,0.103932303787,2.314085854701,2.144298301193,0.032008992852,Gee,SKIN DEBRIDEMENT FOR SKIN ULCER OR CELLULITIS,v2023,"HCUP 2019, 2020, 2021"
MDRG_1003,1,-0.452057078723,-1.154127956762,0.250013799316,-1.262003055488,0.206947686912,Gee,O.R. PROCEDURES FOR OBESITY,v2023,"HCUP 2019, 2020, 2021"
MDRG_1101,1,-0.386074532022,-0.797871595815,0.025722531771,-1.837536603933,0.066130717937,Gee,KIDNEY TRANSPLANT,v2023,"HCUP 2019, 2020, 2021"
MDRG_1102,1,0.993405349517,0.659622272386,1.327188426647,5.833245723060,0.000000005436,Gee,MAJOR BLADDER PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_1103,1,-0.524151790061,-0.937815259102,-0.110488321020,-2.483464719121,0.013011122237,Gee,KIDNEY & URETER PROCEDURES FOR NEOPLASM,v2023,"HCUP 2019, 2020, 2021"
MDRG_1105,1,-0.552016648307,-1.722749445721,0.618716149108,-0.924150029740,0.355408208393,Gee,MINOR BLADDER PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_1201,1,0.132712554360,-1.146549458723,1.411974567442,0.203329594861,0.838877425285,Gee,MAJOR MALE PELVIC PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_1301,1,0.640087671729,-0.136627797672,1.416803141129,1.615197370157,0.106267959895,Gee,"PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY",v2023,"HCUP 2019, 2020, 2021"
MDRG_1302,1,-0.279527762179,-0.924142772793,0.365087248435,-0.849909383940,0.395375467976,Gee,UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY,v2023,"HCUP 2019, 2020, 2021"
MDRG_1304,1,-0.686124141728,-1.181491463240,-0.190756820216,-2.714709970382,0.006633383517,Gee,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY,v2023,"HCUP 2019, 2020, 2021"
MDRG_1307,1,1.773651496394,0.536228133847,3.011074858940,2.809299678085,0.004964940677,Gee,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_1801,1,-0.828421665326,-1.041125695337,-0.615717635316,-7.633501950905,0.000000000000,Gee,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,v2023,"HCUP 2019, 2020, 2021"
MDRG_1802,1,-1.153410299002,-1.488708664105,-0.818111933899,-6.742182130082,0.000000000016,Gee,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC,v2023,"HCUP 2019, 2020, 2021"
MDRG_2101,1,2.386721321788,1.970107865295,2.803334778281,11.228364708177,0.000000000000,Gee,WOUND DEBRIDEMENTS FOR INJURIES,v2023,"HCUP 2019, 2020, 2021"
MDRG_2102,1,2.504746494903,1.677723575607,3.331769414198,5.936005890373,0.000000002920,Gee,SKIN GRAFTS FOR INJURIES,v2023,"HCUP 2019, 2020, 2021"
MDRG_2407,1,1.288190512253,0.891988986162,1.684392038343,6.372532266986,0.000000000186,Gee,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",v2023,"HCUP 2019, 2020, 2021"
MDRG_2408,1,1.012247004267,0.806699214282,1.217794794251,9.652099261071,0.000000000000,Gee,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,v2023,"HCUP 2019, 2020, 2021"
MDRG_7702,1,-1.045621585402,-1.674107130317,-0.417136040487,-3.260823841419,0.001110890323,Gee,LIVER TRANSPLANT,v2023,"HCUP 2019, 2020, 2021"
TRNSFER,1,0.284851876264,0.175187024809,0.394516727720,5.090960421656,0.000000356254,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q2,1,-0.611612898408,-1.617656863564,0.394431066749,-1.191537641372,0.233442588771,Gee,"COVID, Quarter 2, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q3,1,0.274558161028,-0.329396423335,0.878512745391,0.891000948100,0.372928661601,Gee,"COVID, Quarter 3, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q4,1,-0.114441574972,-0.746406595813,0.517523445869,-0.354926867598,0.722644379751,Gee,"COVID, Quarter 4, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q5,1,0.927798135327,0.530650218945,1.324946051709,4.578774947962,0.000004677071,Gee,"COVID, Quarter 1, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q6,1,-0.063480326348,-0.952803562408,0.825842909713,-0.139903185168,0.888736484642,Gee,"COVID, Quarter 2, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q7,1,-0.047729449718,-0.957202523859,0.861743624424,-0.102859562430,0.918074431918,Gee,"COVID, Quarter 3, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q8,1,0.002342671251,-0.669839506306,0.674524848809,0.006830813779,0.994549841532,Gee,"COVID, Quarter 4, 2021",v2023,"HCUP 2019, 2020, 2021"
YEAR_2019,1,-0.029539223435,-0.153013178361,0.093934731492,-0.468890901706,0.639147619964,Gee,Discharge YEAR is 2019 or before 2019,v2023,"HCUP 2019, 2020, 2021"
Q1,1,-0.091205183921,-0.233952064080,0.051541696239,-1.252278687201,0.210468332149,Gee,"Quarter 1, 2020",v2023,"HCUP 2019, 2020, 2021"
Q2,1,-0.061892166683,-0.215684325989,0.091899992623,-0.788768544318,0.430247297513,Gee,"Quarter 2, 2020",v2023,"HCUP 2019, 2020, 2021"
Q3,1,-0.092608780266,-0.242422119922,0.057204559390,-1.211573511342,0.225675679304,Gee,"Quarter 3, 2020",v2023,"HCUP 2019, 2020, 2021"
Q4,1,-0.061286885836,-0.203254429161,0.080680657490,-0.846109513125,0.397491654239,Gee,"Quarter 4, 2020",v2023,"HCUP 2019, 2020, 2021"
Q5,1,-0.077721026970,-0.246581607702,0.091139553763,-0.902107602858,0.366999710537,Gee,"Quarter 1, 2021",v2023,"HCUP 2019, 2020, 2021"
Q6,1,-0.047174258009,-0.201257408712,0.106908892694,-0.600064616234,0.548463172897,Gee,"Quarter 2, 2021",v2023,"HCUP 2019, 2020, 2021"
Q7,1,-0.081455430496,-0.245177774466,0.082266913474,-0.975124752344,0.329498381889,Gee,"Quarter 3, 2021",v2023,"HCUP 2019, 2020, 2021"
