Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
CMR_PERIVASC,1,0.237010313153,0.184760744383,0.289259881924,8.890631801898,0.000000000000,Gee,Peripheral vascular disease,v2023,"HCUP 2019, 2020, 2021"
CMR_PSYCHOSES,1,-0.179956642469,-0.270364570498,-0.089548714439,-3.901300977735,0.000095677105,Gee,Psychoses,v2023,"HCUP 2019, 2020, 2021"
CMR_RENLFL_MOD,1,0.163171034651,0.103342299887,0.222999769414,5.345413913559,0.000000090211,Gee,"Renal failure, moderate",v2023,"HCUP 2019, 2020, 2021"
CMR_RENLFL_SEV,1,0.174897049066,0.113388095959,0.236406002173,5.573040994159,0.000000025033,Gee,"Renal failure, severe",v2023,"HCUP 2019, 2020, 2021"
CMR_THYROID_HYPO,1,-0.080604622770,-0.132075870664,-0.029133374877,-3.069328296540,0.002145406904,Gee,Hypothyroidism,v2023,"HCUP 2019, 2020, 2021"
CMR_THYROID_OTH,1,-0.143022449893,-0.293975594898,0.007930695111,-1.856992451292,0.063312228059,Gee,Other thyroid disorders,v2023,"HCUP 2019, 2020, 2021"
CMR_ULCER_PEPTIC,1,-0.223583976203,-0.311701150383,-0.135466802022,-4.973111597750,0.000000658867,Gee,Peptic ulcer disease x bleeding,v2023,"HCUP 2019, 2020, 2021"
CMR_WGHTLOSS,1,-0.269788864842,-0.316851310972,-0.222726418712,-11.23563482149,0.000000000000,Gee,Weight loss,v2023,"HCUP 2019, 2020, 2021"
PS04_SHOCK_NonWt_1,1,0.174035755051,0.114666904660,0.233404605441,5.745501381237,0.000000009165,Gee,"PS04_SHOCK Comorbidty count using non-weighted method, category 1, count > 1 and count <= 3",v2023,"HCUP 2019, 2020, 2021"
PS04_SHOCK_NonWt_2,1,0.177345916591,0.100736971185,0.253954861996,4.537219609056,0.000005700074,Gee,"PS04_SHOCK Comorbidty count using non-weighted method, category 2, count >= 4",v2023,"HCUP 2019, 2020, 2021"
MDC_3,1,-0.132527791136,-0.292545296911,0.027489714639,-1.623258007423,0.104534262236,Gee,"Diseases and disorders of the ear, nose, mouth and throat",v2023,"HCUP 2019, 2020, 2021"
MDC_7,1,0.523760231682,0.409301587582,0.638218875781,8.968751977693,0.000000000000,Gee,Diseases and disorders of the hepatobiliary system and pancreas,v2023,"HCUP 2019, 2020, 2021"
MDC_8,1,0.056435223687,-0.033555805848,0.146426253222,1.229133686524,0.219021686844,Gee,Diseases and disorders of the musculoskeletal system and connective tissue,v2023,"HCUP 2019, 2020, 2021"
MDC_13,1,-0.033794062909,-0.182021678595,0.114433552778,-0.446847545148,0.654985139822,Gee,Diseases and disorders of the female reproductive system,v2023,"HCUP 2019, 2020, 2021"
MDC_14,1,-0.529796363420,-0.659210947950,-0.400381778890,-8.023684465048,0.000000000000,Gee,"Pregnancy, childbirth and the puerperium",v2023,"HCUP 2019, 2020, 2021"
MDC_16,1,0.596490057375,0.412188056134,0.780792058616,6.343387601425,0.000000000225,Gee,"Diseases and disorders of blood, blood forming organs and immunologic disorders",v2023,"HCUP 2019, 2020, 2021"
MDC_17,1,0.515307545179,0.353007936245,0.677607154112,6.222961571805,0.000000000488,Gee,"Myeloproliferative diseases and disorders, poorly differentiated neoplasms",v2023,"HCUP 2019, 2020, 2021"
MDC_21,1,0.375617067078,0.207377618513,0.543856515642,4.375881695591,0.000012094260,Gee,"Injuries, poisonings and toxic effects of drugs",v2023,"HCUP 2019, 2020, 2021"
MDC_23,1,0.874537624820,0.463209453223,1.285865796417,4.167140415203,0.000030844452,Gee,Factors influencing health status and other contacts with health services,v2023,"HCUP 2019, 2020, 2021"
MDC_24,1,0.905965710782,0.442299886868,1.369631534697,3.829611916120,0.000128345504,Gee,Multiple significant trauma,v2023,"HCUP 2019, 2020, 2021"
MDRG_101,1,2.016218773131,1.863151390440,2.169286155823,25.816840340543,0.000000000000,Gee,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE,v2023,"HCUP 2019, 2020, 2021"
MDRG_102,1,2.273654528589,2.165144497792,2.382164559386,41.067917468862,0.000000000000,Gee,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX,v2023,"HCUP 2019, 2020, 2021"
MDRG_103,1,1.042825426044,0.897050950590,1.188599901498,14.020975008457,0.000000000000,Gee,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_104,1,0.621185996393,0.362134892095,0.880237100692,4.699853273851,0.000002603485,Gee,SPINAL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_107,1,-0.073358487460,-0.282809923331,0.136092948412,-0.686459812428,0.492423198111,Gee,EXTRACRANIAL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_601,1,0.736037667800,0.637668452321,0.834406883280,14.665231527176,0.000000000000,Gee,"STOMACH, ESOPHAGEAL & DUODENAL PROC",v2023,"HCUP 2019, 2020, 2021"
MDRG_602,1,0.781328739286,0.712798824262,0.849858654310,22.346097883675,0.000000000000,Gee,MAJOR SMALL & LARGE BOWEL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_603,1,0.703423853371,0.228163090429,1.178684616312,2.900903095680,0.003720889256,Gee,RECTAL RESECTION,v2023,"HCUP 2019, 2020, 2021"
MDRG_604,1,0.794115842556,0.654579732437,0.933651952674,11.154377527373,0.000000000000,Gee,PERITONEAL ADHESIOLYSIS,v2023,"HCUP 2019, 2020, 2021"
MDRG_607,1,1.002515449493,0.682765064663,1.322265834324,6.145087756480,0.000000000799,Gee,MINOR SMALL & LARGE BOWEL PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_610,1,0.558678054624,0.370774449273,0.746581659975,5.827396786626,0.000000005630,Gee,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL,v2023,"HCUP 2019, 2020, 2021"
MDRG_611,1,1.039762971635,0.904300227342,1.175225715928,15.043973806245,0.000000000000,Gee,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_701,1,0.105848135562,-0.045631060673,0.257327331797,1.369551322478,0.170827003596,Gee,"PANCREAS, LIVER & SHUNT PROCEDURES",v2023,"HCUP 2019, 2020, 2021"
MDRG_706,1,0.973402286722,0.663551525786,1.283253047658,6.157265577406,0.000000000740,Gee,HEPATOBILIARY DIAGNOSTIC PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_707,1,0.977170760756,0.733063419010,1.221278102503,7.845808668130,0.000000000000,Gee,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_801,1,-0.249851437094,-0.411445236945,-0.088257637242,-3.030436926663,0.002442001861,Gee,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION,v2023,"HCUP 2019, 2020, 2021"
MDRG_802,1,-0.459398736496,-0.712989093870,-0.205808379122,-3.550627821181,0.000384313465,Gee,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS,v2023,"HCUP 2019, 2020, 2021"
MDRG_806,1,-0.443319518182,-0.625722218224,-0.260916818140,-4.763582387100,0.000001901859,Gee,REVISION OF HIP OR KNEE REPLACEMENT,v2023,"HCUP 2019, 2020, 2021"
MDRG_807,1,-0.312424782799,-0.498145654766,-0.126703910833,-3.297105573985,0.000976867742,Gee,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY,v2023,"HCUP 2019, 2020, 2021"
MDRG_808,1,0.336108526107,0.106047261727,0.566169790487,2.863413829534,0.004191027930,Gee,CERVICAL SPINAL FUSION,v2023,"HCUP 2019, 2020, 2021"
MDRG_809,1,0.398516442375,0.177067592264,0.619965292486,3.527125446398,0.000420097673,Gee,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS,v2023,"HCUP 2019, 2020, 2021"
MDRG_811,1,0.425115309106,0.233519051788,0.616711566423,4.348783774741,0.000013689460,Gee,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT,v2023,"HCUP 2019, 2020, 2021"
MDRG_813,1,0.467075268117,0.039281461438,0.894869074795,2.139934448059,0.032360064703,Gee,KNEE PROCEDURES W PDX OF INFECTION,v2023,"HCUP 2019, 2020, 2021"
MDRG_819,1,0.589302440024,0.323453922019,0.855150958029,4.344622896962,0.000013951512,Gee,SOFT TISSUE PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_1003,1,-0.110007820231,-0.369053954804,0.149038314342,-0.832328056258,0.405223798402,Gee,O.R. PROCEDURES FOR OBESITY,v2023,"HCUP 2019, 2020, 2021"
MDRG_1005,1,-0.267963445137,-0.697128631932,0.161201741658,-1.223768184841,0.221039689393,Gee,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES",v2023,"HCUP 2019, 2020, 2021"
MDRG_1006,1,0.645464306150,0.370237066862,0.920691545438,4.596517396430,0.000004296111,Gee,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC",v2023,"HCUP 2019, 2020, 2021"
MDRG_1101,1,-0.236230921835,-0.477947868179,0.005486024508,-1.915480506583,0.055431252806,Gee,KIDNEY TRANSPLANT,v2023,"HCUP 2019, 2020, 2021"
MDRG_1201,1,-0.341218816026,-0.681957663027,-0.000479969024,-1.962724814451,0.049678158164,Gee,MAJOR MALE PELVIC PROCEDURES,v2023,"HCUP 2019, 2020, 2021"
MDRG_1204,1,-0.357279781369,-0.739553145295,0.024993582558,-1.831818719185,0.066978433388,Gee,TRANSURETHRAL PROSTATECTOMY,v2023,"HCUP 2019, 2020, 2021"
MDRG_1304,1,-0.938925685297,-1.261339958265,-0.616511412330,-5.707751429253,0.000000011448,Gee,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY,v2023,"HCUP 2019, 2020, 2021"
MDRG_1708,1,0.756467787680,0.429994327056,1.082941248305,4.541409327671,0.000005587942,Gee,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC,v2023,"HCUP 2019, 2020, 2021"
MDRG_1801,1,0.897228843519,0.828698536094,0.965759150944,25.660708163553,0.000000000000,Gee,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,v2023,"HCUP 2019, 2020, 2021"
MDRG_1802,1,0.455689726980,0.300339225027,0.611040228934,5.749163612440,0.000000008969,Gee,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC,v2023,"HCUP 2019, 2020, 2021"
MDRG_2102,1,-1.161176384949,-1.868854160038,-0.453498609861,-3.215960673505,0.001300086466,Gee,SKIN GRAFTS FOR INJURIES,v2023,"HCUP 2019, 2020, 2021"
MDRG_2104,1,0.092761639108,-0.105743506861,0.291266785078,0.915892990639,0.359723023533,Gee,OTHER O.R. PROCEDURES FOR INJURIES,v2023,"HCUP 2019, 2020, 2021"
MDRG_2501,1,1.124295719899,0.731438253920,1.517153185879,5.609105871209,0.000000020337,Gee,HIV W EXTENSIVE O.R. PROCEDURE,v2023,"HCUP 2019, 2020, 2021"
MDRG_7702,1,-1.836421323181,-2.137543245288,-1.535299401074,-11.95303094735,0.000000000000,Gee,LIVER TRANSPLANT,v2023,"HCUP 2019, 2020, 2021"
TRNSFER,1,0.243970058152,0.190414675145,0.297525441160,8.928561433716,0.000000000000,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_DVT_PE_ANY,1,-0.253257974683,-0.369903684338,-0.136612265028,-4.255420200571,0.000020865677,Gee,PSI04 DVT PE Regression variable: Any Triggering Complication POA,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_DVT_PE_SEVERE,1,0.444442623821,0.349036434224,0.539848813418,9.130346150081,0.000000000000,Gee,PSI04 DVT PE Regression variable: Triggering Complication Severe,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_GIHEMORRHAGE_SEVERE,1,0.302885503827,0.132780966686,0.472990040968,3.489881510023,0.000483234755,Gee,PSI04 GIHEMORRHAGE Regression variable: Triggering Complication Severe,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_PNEUMONIA_SEVERE,1,-0.236307746552,-0.284562493058,-0.188053000045,-9.598116372856,0.000000000000,Gee,PSI04 PNEUMONIA Regression variable: Triggering Complication Severe,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_SEPSIS_ANY,1,-0.254736952869,-0.325570633568,-0.183903272171,-7.048557243271,0.000000000002,Gee,PSI04 SEPSIS Regression variable: Any Triggering Complication POA,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_SEPSIS_SEVERE,1,0.922599062249,0.862195994647,0.983002129850,29.936574514749,0.000000000000,Gee,PSI04 SEPSIS Regression variable: Triggering Complication Severe,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_SHOCK_ANY,1,-0.271164129553,-0.321916063839,-0.220412195267,-10.47195412940,0.000000000000,Gee,PSI04 SHOCK Regression variable: Any Triggering Complication POA,v2023,"HCUP 2019, 2020, 2021"
RegVarPS04_SHOCK_SEVERE,1,2.287710816555,2.242006214666,2.333415418444,98.104580767774,0.000000000000,Gee,PSI04 SHOCK Regression variable: Triggering Complication Severe,v2023,"HCUP 2019, 2020, 2021"
DNR,1,1.020074822754,0.932398058148,1.107751587360,22.803189911384,0.000000000000,Gee,Do not resuscitate flag,v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q2,1,1.063811948746,0.766483789443,1.361140108050,7.012565209929,0.000000000002,Gee,"COVID, Quarter 2, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q3,1,0.707458910064,0.388285268877,1.026632551251,4.344324860636,0.000013970465,Gee,"COVID, Quarter 3, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q4,1,0.649004881273,0.382567234310,0.915442528235,4.774198419729,0.000001804244,Gee,"COVID, Quarter 4, 2020",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q5,1,0.554131673982,0.271270273576,0.836993074387,3.839612340671,0.000123228733,Gee,"COVID, Quarter 1, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q6,1,0.369858821662,-0.029935372751,0.769653016074,1.813207845318,0.069799770273,Gee,"COVID, Quarter 2, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q7,1,0.954779620155,0.575475632696,1.334083607613,4.933598724378,0.000000807282,Gee,"COVID, Quarter 3, 2021",v2023,"HCUP 2019, 2020, 2021"
COVIDDX_Q8,1,0.854503350200,0.533668179506,1.175338520895,5.220112830644,0.000000178814,Gee,"COVID, Quarter 4, 2021",v2023,"HCUP 2019, 2020, 2021"
YEAR_2019,1,-0.006261990871,-0.079783846333,0.067259864590,-0.166933716543,0.867422203402,Gee,Discharge YEAR is 2019 or before 2019,v2023,"HCUP 2019, 2020, 2021"
Q1,1,-0.001712317372,-0.084927161343,0.081502526599,-0.040330309103,0.967829790259,Gee,"Quarter 1, 2020",v2023,"HCUP 2019, 2020, 2021"
Q2,1,-0.025242334678,-0.111934774154,0.061450104798,-0.570684908086,0.568213250826,Gee,"Quarter 2, 2020",v2023,"HCUP 2019, 2020, 2021"
Q3,1,0.012354704017,-0.073667254953,0.098376662986,0.281495274024,0.778330552386,Gee,"Quarter 3, 2020",v2023,"HCUP 2019, 2020, 2021"
Q4,1,-0.068038758638,-0.152741690719,0.016664173444,-1.574367181936,0.115402586359,Gee,"Quarter 4, 2020",v2023,"HCUP 2019, 2020, 2021"
Q5,1,0.045124177512,-0.045992841440,0.136241196463,0.970639335793,0.331727910626,Gee,"Quarter 1, 2021",v2023,"HCUP 2019, 2020, 2021"
Q6,1,-0.127049204712,-0.216724164121,-0.037374245302,-2.776827189419,0.005489235552,Gee,"Quarter 2, 2021",v2023,"HCUP 2019, 2020, 2021"
Q7,1,0.020167948642,-0.071028525581,0.111364422866,0.433442776352,0.664693129780,Gee,"Quarter 3, 2021",v2023,"HCUP 2019, 2020, 2021"
